ISO;Year;Poverty; Real GDP 
KHM;2016;0; 58 778 299 696 
KHM;2017;0; 62 890 960 722 
KHM;2018;0; 67 588 392 994 
KHM;2019;0; 72 356 150 510 
KIR;1985;0; -   
KIR;1986;0; -   
KIR;1987;0; -   
KIR;1988;0; -   
KIR;1989;0; -   
KIR;1990;0; 154 498 164 
KIR;1991;0; 154 498 164 
KIR;1992;0; 155 853 411 
KIR;1993;0; 157 208 658 
KIR;1994;0; 159 919 152 
KIR;1995;0; 159 919 152 
KIR;1996;0; 162 629 646 
KIR;1997;0; 165 340 140 
KIR;1998;0; 176 182 116 
KIR;1999;0; 173 471 622 
KIR;2000;0; 184 313 599 
KIR;2001;0; 181 603 104 
KIR;2002;0; 188 481 254 
KIR;2003;0; 192 262 800 
KIR;2004;0; 189 130 147 
KIR;2005;0; 198 495 175 
KIR;2006;12,9; 198 397 326 
KIR;2007;0; 202 434 607 
KIR;2008;0; 198 200 815 
KIR;2009;0; 199 791 991 
KIR;2010;0; 197 946 114 
KIR;2011;0; 201 102 012 
KIR;2012;0; 210 581 248 
KIR;2013;0; 219 456 934 
KIR;2014;0; 217 925 700 
KIR;2015;0; 240 600 572 
KIR;2016;0; 252 961 954 
KIR;2017;0; 255 212 702 
KIR;2018;0; 264 849 417 
KIR;2019;0; 275 248 585 
KNA;1985;0; -   
KNA;1986;0; -   
KNA;1987;0; -   
KNA;1988;0; -   
KNA;1989;0; -   
KNA;1990;0; 572 105 056 
KNA;1991;0; 561 437 076 
KNA;1992;0; 585 404 677 
KNA;1993;0; 625 223 607 
KNA;1994;0; 658 371 207 
KNA;1995;0; 693 812 268 
KNA;1996;0; 734 350 595 
KNA;1997;0; 784 462 435 
KNA;1998;0; 780 644 098 
KNA;1999;0; 805 779 951 
KNA;2000;0; 886 702 888 
KNA;2001;0; 933 285 379 
KNA;2002;0; 946 050 064 
KNA;2003;0; 908 838 179 
KNA;2004;0; 945 158 503 
KNA;2005;0; 1 037 149 086 
KNA;2006;0; 1 069 817 087 
KNA;2007;0; 1 076 242 470 
KNA;2008;0; 1 142 125 706 
KNA;2009;0; 1 095 893 690 
KNA;2010;0; 1 089 216 211 
KNA;2011;0; 1 109 131 824 
KNA;2012;0; 1 084 420 231 
KNA;2013;0; 1 142 802 062 
KNA;2014;0; 1 214 624 935 
KNA;2015;0; 1 227 180 564 
KNA;2016;0; 1 391 559 699 
KNA;2017;0; 1 404 083 724 
KNA;2018;0; 1 441 993 977 
KNA;2019;0; 1 511 209 681 
KOR;1985;0; -   
KOR;1986;0; -   
KOR;1987;0; -   
KOR;1988;0; -   
KOR;1989;0; -   
KOR;1990;0; 542 570 624 549 
KOR;1991;0; 601 049 190 991 
KOR;1992;0; 638 306 083 383 
KOR;1993;0; 682 205 419 129 
KOR;1994;0; 745 436 763 167 
KOR;1995;0; 817 107 268 227 
KOR;1996;0; 881 582 778 617 
KOR;1997;0; 935 981 306 156 
KOR;1998;0; 887 970 630 221 
KOR;1999;0; 989 793 711 154 
KOR;2000;0; 1 079 477 269 584 
KOR;2001;0; 1 131 857 819 988 
KOR;2002;0; 1 219 295 451 466 
KOR;2003;0; 1 257 670 229 835 
KOR;2004;0; 1 323 036 273 739 
KOR;2005;0; 1 380 039 856 716 
KOR;2006;0,2; 1 452 689 661 910 
KOR;2007;0; 1 536 939 102 173 
KOR;2008;0,2; 1 583 246 844 826 
KOR;2009;0; 1 595 797 226 566 
KOR;2010;0,5; 1 704 388 433 878 
KOR;2011;0; 1 767 206 529 267 
KOR;2012;0,2; 1 809 664 213 834 
KOR;2013;0; 1 866 934 813 500 
KOR;2014;0,2; 1 926 722 538 277 
KOR;2015;0; 1 980 846 164 070 
KOR;2016;0,2; 2 039 219 357 483 
KOR;2017;0; 2 103 651 261 121 
KOR;2018;0; 2 164 812 897 274 
KOR;2019;0; 2 213 390 819 402 
KOR;2020;;
KWT;1985;0; -   
KWT;1986;0; -   
KWT;1987;0; -   
KWT;1988;0; -   
KWT;1989;0; -   
KWT;1990;0; -   
KWT;1991;0; -   
KWT;1992;0; 67 170 317 205 
KWT;1993;0; 90 001 822 082 
KWT;1994;0; 97 594 524 876 
KWT;1995;0; 102 335 951 140 
KWT;1996;0; 102 955 213 774 
KWT;1997;0; 105 501 631 081 
KWT;1998;0; 109 365 158 550 
KWT;1999;0; 107 408 605 884 
KWT;2000;0; 112 450 990 824 
KWT;2001;0; 112 690 885 420 
KWT;2002;0; 116 087 707 793 
KWT;2003;0; 136 201 087 747 
KWT;2004;0; 150 148 485 091 
KWT;2005;0; 166 077 805 418 
KWT;2006;0; 178 558 175 498 
KWT;2007;0; 189 256 623 414 
KWT;2008;0; 193 949 727 673 
KWT;2009;0; 180 225 735 495 
KWT;2010;0; 175 953 909 551 
KWT;2011;0; 192 895 468 051 
KWT;2012;0; 205 676 371 273 
KWT;2013;0; 208 040 210 707 
KWT;2014;0; 209 082 236 236 
KWT;2015;0; 210 322 134 913 
KWT;2016;0; 216 475 883 431 
KWT;2017;0; 206 275 309 888 
KWT;2018;0; 208 845 767 186 
KWT;2019;0; 209 738 507 532 
LAO;1985;0; -   
LAO;1986;0; -   
LAO;1987;0; -   
LAO;1988;0; -   
LAO;1989;0; -   
LAO;1990;0; 8 366 077 048 
LAO;1991;0; 8 725 530 873 
LAO;1992;31,1; 9 210 657 979 
LAO;1993;0; 9 755 243 341 
LAO;1994;0; 10 551 175 453 
LAO;1995;0; 11 293 055 434 
LAO;1996;0; 12 075 474 873 
LAO;1997;50,7; 12 905 312 528 
LAO;1998;0; 13 417 344 752 
LAO;1999;0; 14 397 666 418 
LAO;2000;0; 15 232 555 754 
LAO;2001;0; 16 108 642 928 
LAO;2002;32,1; 17 062 072 214 
LAO;2003;0; 18 097 228 528 
LAO;2004;0; 19 247 795 208 
LAO;2005;0; 20 615 845 412 
LAO;2006;0; 22 392 780 009 
LAO;2007;25,7; 24 093 921 170 
LAO;2008;0; 25 979 247 073 
LAO;2009;0; 27 928 151 713 
LAO;2010;0; 30 309 558 822 
LAO;2011;0; 32 746 038 985 
LAO;2012;14,5; 35 374 268 307 
LAO;2013;0; 38 213 513 284 
LAO;2014;0; 41 122 311 945 
LAO;2015;0; 44 111 931 100 
LAO;2016;0; 47 209 839 790 
LAO;2017;0; 50 463 792 572 
LAO;2018;10; 53 616 750 150 
LAO;2019;0; 56 543 010 339 
LBN;1985;0; -   
LBN;1986;0; -   
LBN;1987;0; -   
LBN;1988;0; -   
LBN;1989;0; -   
LBN;1990;0; 21 171 168 821 
LBN;1991;0; 31 639 756 945 
LBN;1992;0; 36 840 809 572 
LBN;1993;0; 40 806 969 481 
LBN;1994;0; 44 114 473 102 
LBN;1995;0; 46 959 354 844 
LBN;1996;0; 52 259 157 445 
LBN;1997;0; 52 810 474 138 
LBN;1998;0; 54 746 360 248 
LBN;1999;0; 54 458 621 791 
LBN;2000;0; 55 189 386 581 
LBN;2001;0; 57 308 476 503 
LBN;2002;0; 59 270 231 517 
LBN;2003;0; 61 182 940 132 
LBN;2004;0; 65 269 620 733 
LBN;2005;0; 67 022 618 702 
LBN;2006;0; 68 061 144 234 
LBN;2007;0; 74 398 060 459 
LBN;2008;0; 81 145 315 992 
LBN;2009;0; 89 448 230 968 
LBN;2010;0; 96 581 848 643 
LBN;2011;0; 97 419 541 531 
LBN;2012;0; 99 894 525 694 
LBN;2013;0; 103 701 528 459 
LBN;2014;0; 106 246 010 939 
LBN;2015;0; 106 864 054 350 
LBN;2016;0; 108 554 701 985 
LBN;2017;0; 109 403 614 953 
LBN;2018;0; 107 541 374 181 
LBN;2019;0; 99 844 372 328 
LBR;1985;0; -   
LBR;1986;0; -   
LBR;1987;0; -   
LBR;1988;0; -   
LBR;1989;0; -   
LBR;1990;0; -   
LBR;1991;0; -   
LBR;1992;0; -   
LBR;1993;0; -   
LBR;1994;0; -   
LBR;1995;0; -   
LBR;1996;0; -   
LBR;1997;0; -   
LBR;1998;0; -   
LBR;1999;0; -   
LBR;2000;0; 4 994 680 986 
LBR;2001;0; 5 140 539 305 
LBR;2002;0; 5 333 978 738 
LBR;2003;0; 3 726 043 775 
LBR;2004;0; 3 823 660 447 
LBR;2005;0; 4 025 596 064 
LBR;2006;0; 4 349 411 237 
LBR;2007;71,4; 4 764 139 772 
LBR;2008;0; 5 104 570 383 
LBR;2009;0; 5 375 140 146 
LBR;2010;0; 5 703 014 429 
LBR;2011;0; 6 170 705 288 
LBR;2012;0; 6 663 980 095 
LBR;2013;0; 7 242 899 226 
LBR;2014;41,7; 7 293 700 422 
LBR;2015;0; 7 292 346 348 
LBR;2016;44,4; 7 178 953 380 
LBR;2017;0; 7 355 207 879 
LBR;2018;0; 7 440 349 936 
LBR;2019;0; 7 256 774 358 
LBY;1985;0; -   
LBY;1986;0; -   
LBY;1987;0; -   
LBY;1988;0; -   
LBY;1989;0; -   
LBY;1990;0; -   
LBY;1991;0; -   
LBY;1992;0; -   
LBY;1993;0; -   
LBY;1994;0; -   
LBY;1995;0; -   
LBY;1996;0; -   
LBY;1997;0; -   
LBY;1998;0; -   
LBY;1999;0; 86 540 725 666 
LBY;2000;0; 89 724 743 548 
LBY;2001;0; 88 143 005 632 
LBY;2002;0; 87 297 846 969 
LBY;2003;0; 98 660 535 669 
LBY;2004;0; 103 062 403 709 
LBY;2005;0; 115 296 662 282 
LBY;2006;0; 122 791 576 264 
LBY;2007;0; 130 591 686 431 
LBY;2008;0; 134 075 031 340 
LBY;2009;0; 133 015 648 432 
LBY;2010;0; 139 694 749 538 
LBY;2011;0; 52 977 949 150 
LBY;2012;0; 118 214 760 088 
LBY;2013;0; 102 137 552 746 
LBY;2014;0; 77 624 540 052 
LBY;2015;0; 70 745 422 758 
LBY;2016;0; 68 767 756 473 
LBY;2017;0; 87 115 614 621 
LBY;2018;0; 100 298 646 255 
LBY;2019;0; 102 842 173 262 
LCA;1985;0; -   
LCA;1986;0; -   
LCA;1987;0; -   
LCA;1988;0; -   
LCA;1989;0; -   
LCA;1990;0; 1 619 374 615 
LCA;1991;0; 1 625 458 249 
LCA;1992;0; 1 754 732 169 
LCA;1993;0; 1 764 965 762 
LCA;1994;0; 1 793 179 802 
LCA;1995;34,7; 1 824 528 635 
LCA;1996;0; 1 877 852 089 
LCA;1997;0; 1 864 817 352 
LCA;1998;0; 1 982 048 558 
LCA;1999;0; 2 034 981 216 
LCA;2000;0; 2 035 973 240 
LCA;2001;0; 1 966 585 970 
LCA;2002;0; 1 974 775 827 
LCA;2003;0; 2 058 992 344 
LCA;2004;0; 2 208 627 736 
LCA;2005;0; 2 199 565 632 
LCA;2006;0; 2 335 834 382 
LCA;2007;0; 2 375 347 790 
LCA;2008;0; 2 492 911 400 
LCA;2009;0; 2 422 389 440 
LCA;2010;0; 2 461 241 233 
LCA;2011;0; 2 596 201 214 
LCA;2012;0; 2 591 012 661 
LCA;2013;0; 2 508 764 135 
LCA;2014;0; 2 552 884 915 
LCA;2015;0; 2 518 153 307 
LCA;2016;4,6; 2 609 973 113 
LCA;2017;0; 2 701 367 916 
LCA;2018;0; 2 780 421 310 
LCA;2019;0; 2 778 643 407 
LKA;1985;14,1; -   
LKA;1986;0; -   
LKA;1987;0; -   
LKA;1988;0; -   
LKA;1989;0; -   
LKA;1990;9,3; 67 194 691 694 
LKA;1991;0; 70 285 638 941 
LKA;1992;0; 73 378 200 905 
LKA;1993;0; 78 441 343 181 
LKA;1994;0; 82 833 994 648 
LKA;1995;9,5; 87 389 934 954 
LKA;1996;0; 90 710 723 823 
LKA;1997;0; 96 521 108 253 
LKA;1998;0; 101 056 078 247 
LKA;1999;0; 105 402 035 818 
LKA;2000;0; 111 726 192 919 
LKA;2001;0; 109 999 567 245 
LKA;2002;8,8; 114 360 693 342 
LKA;2003;0; 121 154 026 246 
LKA;2004;0; 127 750 937 216 
LKA;2005;0; 135 724 828 841 
LKA;2006;4,4; 146 132 604 898 
LKA;2007;0; 156 064 983 956 
LKA;2008;0; 165 350 988 065 
LKA;2009;2,8; 171 202 614 111 
LKA;2010;0; 184 926 159 796 
LKA;2011;0; 200 468 709 813 
LKA;2012;1,9; 218 800 715 813 
LKA;2013;0; 226 230 603 158 
LKA;2014;0; 237 453 226 028 
LKA;2015;0; 249 344 131 584 
LKA;2016;0,9; 260 531 291 493 
LKA;2017;0; 269 853 543 170 
LKA;2018;0; 278 683 152 394 
LKA;2019;0; 284 967 949 436 
LSO;1985;0; -   
LSO;1986;49,6; -   
LSO;1987;0; -   
LSO;1988;0; -   
LSO;1989;0; -   
LSO;1990;0; 2 277 298 349 
LSO;1991;0; 2 435 948 778 
LSO;1992;0; 2 605 402 265 
LSO;1993;0; 2 696 845 800 
LSO;1994;50,5; 2 858 113 757 
LSO;1995;0; 2 952 172 525 
LSO;1996;0; 3 117 406 677 
LSO;1997;0; 3 232 863 062 
LSO;1998;0; 3 282 573 364 
LSO;1999;0; 3 298 199 237 
LSO;2000;0; 3 426 022 492 
LSO;2001;0; 3 548 043 099 
LSO;2002;61,9; 3 573 725 111 
LSO;2003;0; 3 736 679 000 
LSO;2004;0; 3 799 917 591 
LSO;2005;0; 3 931 627 389 
LSO;2006;0; 4 097 938 957 
LSO;2007;0; 4 269 557 134 
LSO;2008;0; 4 505 323 283 
LSO;2009;0; 4 448 758 290 
LSO;2010;0; 4 683 042 387 
LSO;2011;0; 4 899 129 775 
LSO;2012;0; 5 209 480 911 
LSO;2013;0; 5 302 862 495 
LSO;2014;0; 5 393 570 291 
LSO;2015;0; 5 562 257 316 
LSO;2016;0; 5 761 851 388 
LSO;2017;27,2; 5 580 816 901 
LSO;2018;0; 5 512 555 847 
LSO;2019;0; 5 491 529 196 
LTU;1985;0; -   
LTU;1986;0; -   
LTU;1987;0; -   
LTU;1988;0; -   
LTU;1989;0; -   
LTU;1990;0; -   
LTU;1991;0; -   
LTU;1992;0; -   
LTU;1993;0; -   
LTU;1994;0; -   
LTU;1995;0; 38 614 951 871 
LTU;1996;0; 40 606 890 384 
LTU;1997;0; 43 981 697 193 
LTU;1998;0; 47 269 662 758 
LTU;1999;0; 46 730 045 922 
LTU;2000;0; 48 456 966 649 
LTU;2001;0; 51 619 321 063 
LTU;2002;0; 55 104 355 429 
LTU;2003;0; 60 926 657 923 
LTU;2004;2,7; 64 929 228 694 
LTU;2005;1,8; 69 949 795 339 
LTU;2006;1,5; 75 135 958 039 
LTU;2007;1,3; 83 481 669 657 
LTU;2008;1,4; 85 664 233 657 
LTU;2009;2,2; 72 952 853 508 
LTU;2010;1,5; 74 157 480 683 
LTU;2011;0,7; 78 635 856 993 
LTU;2012;0,9; 81 658 512 980 
LTU;2013;0,7; 84 557 449 673 
LTU;2014;1,3; 87 548 255 022 
LTU;2015;0,7; 89 320 742 946 
LTU;2016;1,3; 91 570 579 073 
LTU;2017;1; 95 492 177 900 
LTU;2018;0,9; 99 305 476 903 
LTU;2019;0; 103 847 482 738 
LTU;2020;;
LUX;1985;0; -   
LUX;1986;0; -   
LUX;1987;0; -   
LUX;1988;0; -   
LUX;1989;0; -   
LUX;1990;0; 27 058 203 782 
LUX;1991;0; 29 397 165 793 
LUX;1992;0; 29 932 092 042 
LUX;1993;0; 31 189 434 676 
LUX;1994;0; 32 381 158 085 
LUX;1995;0; 32 844 921 027 
LUX;1996;0; 33 304 117 487 
LUX;1997;0; 35 109 145 135 
LUX;1998;0; 37 452 509 307 
LUX;1999;0; 40 514 319 942 
LUX;2000;0; 43 325 256 230 
LUX;2001;0; 44 657 228 411 
LUX;2002;0; 46 097 610 203 
LUX;2003;0,1; 47 305 081 130 
LUX;2004;0; 49 306 980 746 
LUX;2005;0; 50 531 211 320 
LUX;2006;0; 53 571 530 314 
LUX;2007;0; 57 910 110 486 
LUX;2008;0; 57 736 278 120 
LUX;2009;0; 55 866 226 615 
LUX;2010;0; 57 967 027 794 
LUX;2011;0,1; 58 572 376 708 
LUX;2012;0; 59 538 763 541 
LUX;2013;0,1; 61 427 208 386 
LUX;2014;0,1; 63 038 496 899 
LUX;2015;0,3; 64 469 334 921 
LUX;2016;0,1; 67 678 741 186 
LUX;2017;0,3; 68 570 197 216 
LUX;2018;0,3; 69 944 602 560 
LUX;2019;0; 72 241 448 144 
LUX;2020;;
LVA;1985;0; -   
LVA;1986;0; -   
LVA;1987;0; -   
LVA;1988;0; -   
LVA;1989;0; -   
LVA;1990;0; -   
LVA;1991;0; -   
LVA;1992;0; -   
LVA;1993;0; -   
LVA;1994;0; -   
LVA;1995;0; 23 858 648 395 
LVA;1996;0; 24 476 116 016 
LVA;1997;0; 26 639 048 535 
LVA;1998;0; 28 326 880 513 
LVA;1999;0; 29 107 620 347 
LVA;2000;0; 30 759 691 793 
LVA;2001;0; 32 706 248 126 
LVA;2002;0; 35 024 167 954 
LVA;2003;0; 37 974 076 489 
LVA;2004;2,4; 41 119 078 904 
LVA;2005;2,3; 45 525 082 080 
LVA;2006;1,5; 50 972 251 002 
LVA;2007;0,6; 56 040 423 000 
LVA;2008;1,2; 54 223 144 196 
LVA;2009;1,7; 46 497 276 952 
LVA;2010;1,6; 44 418 410 721 
LVA;2011;1; 45 557 486 647 
LVA;2012;1; 48 763 511 485 
LVA;2013;1,1; 49 744 021 263 
LVA;2014;0,8; 50 689 205 542 
LVA;2015;0,6; 52 658 495 004 
LVA;2016;0,6; 53 905 242 557 
LVA;2017;0,8; 55 691 171 159 
LVA;2018;0,3; 57 912 959 510 
LVA;2019;0; 59 351 706 426 
LVA;2020;;
MAC;1985;0; -   
MAC;1986;0; -   
MAC;1987;0; -   
MAC;1988;0; -   
MAC;1989;0; -   
MAC;1990;0; 16 768 952 851 
MAC;1991;0; 17 382 578 301 
MAC;1992;0; 19 694 376 508 
MAC;1993;0; 20 715 804 918 
MAC;1994;0; 21 596 725 174 
MAC;1995;0; 22 308 596 560 
MAC;1996;0; 22 215 107 411 
MAC;1997;0; 22 153 086 234 
MAC;1998;0; 21 140 439 584 
MAC;1999;0; 20 641 891 775 
MAC;2000;0; 21 828 161 130 
MAC;2001;0; 22 458 618 286 
MAC;2002;0; 24 459 761 747 
MAC;2003;0; 27 307 064 335 
MAC;2004;0; 34 579 093 071 
MAC;2005;0; 37 371 509 661 
MAC;2006;0; 42 375 648 989 
MAC;2007;0; 48 510 256 908 
MAC;2008;0; 50 155 373 201 
MAC;2009;0; 50 794 429 163 
MAC;2010;0; 63 555 423 537 
MAC;2011;0; 77 293 937 524 
MAC;2012;0; 84 437 715 980 
MAC;2013;0; 93 517 140 608 
MAC;2014;0; 91 601 619 302 
MAC;2015;0; 71 894 070 155 
MAC;2016;0; 71 405 950 686 
MAC;2017;0; 78 534 544 016 
MAC;2018;0; 83 611 498 767 
MAC;2019;0; 81 511 194 604 
MAR;1985;0; -   
MAR;1986;0; -   
MAR;1987;0; -   
MAR;1988;0; -   
MAR;1989;0; -   
MAR;1990;2,9; 95 514 012 277 
MAR;1991;0; 102 406 387 610 
MAR;1992;0; 100 258 169 122 
MAR;1993;0; 99 515 665 451 
MAR;1994;0; 110 052 384 508 
MAR;1995;0; 104 103 560 237 
MAR;1996;0; 116 984 164 944 
MAR;1997;0; 115 158 390 325 
MAR;1998;6,4; 123 494 191 086 
MAR;1999;0; 124 829 573 986 
MAR;2000;5,8; 127 217 405 178 
MAR;2001;0; 136 529 677 833 
MAR;2002;0; 140 791 382 993 
MAR;2003;0; 149 184 185 633 
MAR;2004;0; 156 340 578 411 
MAR;2005;0; 161 486 746 933 
MAR;2006;3; 173 718 773 168 
MAR;2007;0; 179 853 815 201 
MAR;2008;0; 190 507 056 104 
MAR;2009;0; 198 591 713 244 
MAR;2010;0; 206 169 412 828 
MAR;2011;0; 216 984 436 144 
MAR;2012;0; 223 515 583 617 
MAR;2013;0,9; 233 652 963 487 
MAR;2014;0; 239 890 315 158 
MAR;2015;0; 250 772 647 042 
MAR;2016;0; 253 430 476 966 
MAR;2017;0; 264 212 938 335 
MAR;2018;0; 272 531 689 715 
MAR;2019;0; 279 639 140 386 
MDA;1992;0; -   
MDA;1993;0; -   
MDA;1994;0; -   
MDA;1995;0; 16 816 808 196 
MDA;1996;0; 15 828 474 253 
MDA;1997;15,4; 16 089 179 434 
MDA;1998;26,9; 15 036 594 421 
MDA;1999;38; 14 530 123 648 
MDA;2000;35,1; 14 836 377 396 
MDA;2001;26,9; 15 741 396 478 
MDA;2002;16,1; 16 969 225 347 
MDA;2003;7,4; 18 089 194 226 
MDA;2004;8,4; 19 427 794 543 
MDA;2005;13,2; 20 884 879 161 
MDA;2006;2,4; 21 887 353 329 
MDA;2007;1,1; 22 543 973 982 
MDA;2008;1,2; 24 302 403 985 
MDA;2009;1; 22 844 259 675 
MDA;2010;0,5; 24 466 202 131 
MDA;2011;0,3; 25 889 686 484 
MDA;2012;0,3; 25 737 006 168 
MDA;2013;0,1; 28 064 626 385 
MDA;2014;0; 29 467 752 650 
MDA;2015;0; 29 368 082 301 
MDA;2016;0,2; 30 662 887 782 
MDA;2017;0,1; 32 101 220 496 
MDA;2018;0; 33 482 047 350 
MDA;2019;0; 34 715 326 509 
MDG;1985;0; -   
MDG;1986;0; -   
MDG;1987;0; -   
MDG;1988;0; -   
MDG;1989;0; -   
MDG;1990;0; 21 492 868 991 
MDG;1991;0; 20 137 453 104 
MDG;1992;0; 20 375 253 256 
MDG;1993;69,9; 20 803 117 923 
MDG;1994;0; 20 794 359 540 
MDG;1995;0; 21 143 412 062 
MDG;1996;0; 21 598 884 391 
MDG;1997;66,4; 22 396 637 591 
MDG;1998;0; 23 273 930 593 
MDG;1999;63,9; 24 367 625 434 
MDG;2000;0; 25 453 656 126 
MDG;2001;68,4; 26 975 844 773 
MDG;2002;0; 23 628 689 749 
MDG;2003;0; 25 940 731 550 
MDG;2004;0; 27 304 436 747 
MDG;2005;71,7; 28 602 993 463 
MDG;2006;0; 30 147 128 483 
MDG;2007;0; 31 868 699 608 
MDG;2008;0; 34 007 928 309 
MDG;2009;0; 32 654 851 936 
MDG;2010;78,2; 32 857 063 758 
MDG;2011;0; 33 375 688 541 
MDG;2012;78,8; 34 380 679 957 
MDG;2013;0; 35 171 564 948 
MDG;2014;0; 36 346 014 939 
MDG;2015;0; 37 484 480 464 
MDG;2016;0; 38 981 290 521 
MDG;2017;0; 40 514 544 581 
MDG;2018;0; 41 808 723 576 
MDG;2019;0; 43 653 003 423 
MDV;1985;0; -   
MDV;1986;0; -   
MDV;1987;0; -   
MDV;1988;0; -   
MDV;1989;0; -   
MDV;1990;0; -   
MDV;1991;0; -   
MDV;1992;0; -   
MDV;1993;0; -   
MDV;1994;0; -   
MDV;1995;0; 2 693 313 075 
MDV;1996;0; 2 904 971 040 
MDV;1997;0; 3 148 928 789 
MDV;1998;0; 3 384 931 020 
MDV;1999;0; 3 593 972 710 
MDV;2000;0; 3 732 190 086 
MDV;2001;0; 3 585 006 156 
MDV;2002;4,6; 3 845 578 252 
MDV;2003;0; 4 374 347 178 
MDV;2004;0; 4 638 284 528 
MDV;2005;0; 4 029 321 674 
MDV;2006;0; 5 081 437 741 
MDV;2007;0; 5 473 413 104 
MDV;2008;0; 5 992 584 545 
MDV;2009;3,5; 5 559 390 108 
MDV;2010;0; 5 963 286 975 
MDV;2011;0; 6 474 145 880 
MDV;2012;0; 6 637 124 989 
MDV;2013;0; 7 120 378 969 
MDV;2014;0; 7 642 276 132 
MDV;2015;0; 7 862 721 296 
MDV;2016;0; 8 361 084 210 
MDV;2017;0; 8 963 910 867 
MDV;2018;0; 9 692 060 901 
MDV;2019;0; 10 359 232 217 
MEX;1985;0; -   
MEX;1986;0; -   
MEX;1987;0; -   
MEX;1988;0; -   
MEX;1989;9,1; -   
MEX;1990;0; 1 254 868 455 670 
MEX;1991;0; 1 307 758 084 625 
MEX;1992;7,4; 1 354 067 137 754 
MEX;1993;0; 1 380 351 691 181 
MEX;1994;7,5; 1 448 555 981 850 
MEX;1995;0; 1 357 423 981 459 
MEX;1996;18,1; 1 449 365 819 304 
MEX;1997;0; 1 548 601 755 928 
MEX;1998;12,9; 1 628 570 391 754 
MEX;1999;0; 1 673 413 960 949 
MEX;2000;9; 1 756 121 671 424 
MEX;2001;0; 1 749 020 088 772 
MEX;2002;6,6; 1 748 323 200 787 
MEX;2003;0; 1 773 610 644 819 
MEX;2004;6; 1 843 146 660 770 
MEX;2005;6,6; 1 885 682 929 642 
MEX;2006;4,2; 1 970 445 846 167 
MEX;2007;0; 2 015 597 543 062 
MEX;2008;5,4; 2 038 647 605 904 
MEX;2009;0; 1 930 889 909 605 
MEX;2010;4,5; 2 029 715 136 394 
MEX;2011;0; 2 104 063 762 786 
MEX;2012;3,8; 2 180 700 554 407 
MEX;2013;0; 2 210 229 245 319 
MEX;2014;3,7; 2 273 215 767 225 
MEX;2015;0; 2 348 076 207 005 
MEX;2016;2,2; 2 409 843 112 984 
MEX;2017;0; 2 460 766 209 924 
MEX;2018;1,7; 2 514 779 898 432 
MEX;2019;0; 2 510 338 810 805 
MEX;2020;;
MKD;1990;0; 22 713 289 124 
MKD;1991;0; 21 311 704 827 
MKD;1992;0; 19 912 549 064 
MKD;1993;0; 18 425 226 748 
MKD;1994;0; 18 101 280 642 
MKD;1995;0; 17 899 500 654 
MKD;1996;0; 18 111 628 332 
MKD;1997;0; 18 372 432 400 
MKD;1998;0; 18 993 188 323 
MKD;1999;0; 19 817 308 066 
MKD;2000;0; 20 718 824 318 
MKD;2001;0; 20 083 324 807 
MKD;2002;0; 20 383 302 495 
MKD;2003;0; 20 836 342 114 
MKD;2004;0; 21 810 251 410 
MKD;2005;0; 22 840 587 019 
MKD;2006;0; 24 013 913 721 
MKD;2007;0; 25 568 451 270 
MKD;2008;0; 26 967 557 279 
MKD;2009;9,8; 26 870 847 612 
MKD;2010;10,4; 27 773 372 437 
MKD;2011;9,1; 28 423 237 703 
MKD;2012;6,9; 28 293 575 661 
MKD;2013;5,2; 29 121 235 651 
MKD;2014;4,5; 30 178 081 262 
MKD;2015;5,5; 31 341 707 377 
MKD;2016;4,3; 32 234 383 514 
MKD;2017;4,6; 32 583 086 287 
MKD;2018;3,4; 33 521 673 599 
MKD;2019;0; 34 832 511 673 
MLI;1985;0; -   
MLI;1986;0; -   
MLI;1987;0; -   
MLI;1988;0; -   
MLI;1989;0; -   
MLI;1990;0; 11 955 670 445 
MLI;1991;0; 13 359 888 303 
MLI;1992;0; 12 929 878 590 
MLI;1993;0; 13 340 036 084 
MLI;1994;85,3; 13 844 280 650 
MLI;1995;0; 13 971 789 576 
MLI;1996;0; 14 957 609 065 
MLI;1997;0; 15 679 915 647 
MLI;1998;0; 16 867 146 747 
MLI;1999;0; 17 828 733 279 
MLI;2000;0; 17 817 887 174 
MLI;2001;58,8; 20 557 608 172 
MLI;2002;0; 21 196 190 851 
MLI;2003;0; 23 129 080 396 
MLI;2004;0; 23 489 893 740 
MLI;2005;0; 25 024 906 331 
MLI;2006;52,1; 26 191 614 230 
MLI;2007;0; 27 106 648 868 
MLI;2008;0; 28 400 488 545 
MLI;2009;50,3; 29 765 507 550 
MLI;2010;0; 31 347 227 357 
MLI;2011;0; 32 354 455 708 
MLI;2012;0; 32 083 734 773 
MLI;2013;0; 32 820 078 395 
MLI;2014;0; 35 145 277 199 
MLI;2015;0; 37 314 373 426 
MLI;2016;0; 39 498 122 203 
MLI;2017;0; 41 593 677 731 
MLI;2018;0; 43 567 915 125 
MLI;2019;0; 45 640 075 229 
MLT;1985;0; -   
MLT;1986;0; -   
MLT;1987;0; -   
MLT;1988;0; -   
MLT;1989;0; -   
MLT;1990;0; 5 704 587 032 
MLT;1991;0; 6 061 494 068 
MLT;1992;0; 6 345 834 659 
MLT;1993;0; 6 630 175 605 
MLT;1994;0; 7 004 853 773 
MLT;1995;0; 7 449 136 146 
